Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-10-03 00:00:00-04:00,33.65636469305795,34.43471829491993,33.59724794508994,33.99135208129883,113214100,0.0,0.0,0.0
2024-10-04 00:00:00-04:00,35.06528389716368,35.291892472891604,34.79926415388591,35.18351364135742,107027700,0.0,0.0,0.0
2024-10-07 00:00:00-04:00,36.001276876204194,36.94712230518764,35.488942995890916,36.14906311035156,218993700,0.0,0.0,0.0
2024-10-08 00:00:00-04:00,32.89771696342141,33.32137759811562,31.794230634161337,32.83860397338867,322806900,0.0,0.0,0.0
2024-10-09 00:00:00-04:00,31.74496837816162,32.641551720364205,31.70555721272389,32.30656433105469,100519700,0.0,0.0,0.0
2024-10-10 00:00:00-04:00,32.91742200549618,33.075062907086526,32.247447234123314,32.730224609375,101466300,0.0,0.0,0.0
2024-10-11 00:00:00-04:00,32.188333198847644,33.15388803071025,32.02084137111907,32.878013610839844,80108800,0.0,0.0,0.0
2024-10-14 00:00:00-04:00,32.41494222935144,33.12432439465635,32.129216925786224,32.257301330566406,94628100,0.0,0.0,0.0
2024-10-15 00:00:00-04:00,31.449391530995566,31.518359194038023,30.513396985976247,30.641481399536133,130081500,0.0,0.0,0.0
2024-10-16 00:00:00-04:00,31.094697347077265,31.459243110981433,31.02572968669135,31.18337059020996,54401700,0.0,0.0,0.0
2024-10-17 00:00:00-04:00,30.572512885253346,30.592216588982662,30.198114325978967,30.395166397094727,68374500,0.0,0.0,0.0
2024-10-18 00:00:00-04:00,31.97157791447165,31.991283497790054,31.587328435902087,31.695703506469727,95862500,0.0,0.0,0.0
2024-10-21 00:00:00-04:00,31.212930264023996,31.429686045580763,31.025730978590314,31.272045135498047,42006300,0.0,0.0,0.0
2024-10-22 00:00:00-04:00,31.31145524778802,31.784376082876165,31.291749664884566,31.51835823059082,48538400,0.0,0.0,0.0
2024-10-23 00:00:00-04:00,31.873049166302078,31.89275474910636,31.37056995938765,31.449390411376953,33813200,0.0,0.0,0.0
2024-10-24 00:00:00-04:00,31.331159434458396,31.449391054473928,30.996172036846872,31.262191772460938,39802900,0.0,0.0,0.0
2024-10-25 00:00:00-04:00,31.547916514444243,31.62673508737631,31.252338409423828,31.252338409423828,29534300,0.0,0.0,0.0
2024-10-28 00:00:00-04:00,31.40998005709741,31.9026102437901,31.380423561355347,31.794231414794922,41390700,0.0,0.0,0.0
2024-10-29 00:00:00-04:00,32.010989370967174,32.020840283487715,31.508506387937224,31.567623138427734,42026100,0.0,0.0,0.0
2024-10-30 00:00:00-04:00,30.94690999363916,31.31145576648068,30.8779423315624,31.163665771484375,29217600,0.0,0.0,0.0
2024-10-31 00:00:00-04:00,31.094697952270508,31.13410911853112,30.759710555966677,31.094697952270508,28257800,0.0,0.0,0.0
2024-11-01 00:00:00-04:00,31.409980879932554,31.51835971176689,31.163666719747543,31.21293067932129,26861800,0.0,0.0,0.0
2024-11-04 00:00:00-05:00,31.508506268603693,31.823788086447493,31.3902765265262,31.400129318237305,49254600,0.0,0.0,0.0
2024-11-05 00:00:00-05:00,32.168630000480356,32.296710654411314,31.96172325479243,32.158775329589844,49509800,0.0,0.0,0.0
2024-11-06 00:00:00-05:00,31.084846263657454,31.46909763142105,30.7892700231266,31.21293067932129,89205700,0.0,0.0,0.0
2024-11-07 00:00:00-05:00,32.60214008261878,33.12432486250922,32.474055676029515,32.92727279663086,120391100,0.0,0.0,0.0
2024-11-08 00:00:00-05:00,31.47894992257632,31.666147328294944,30.86808998817462,31.006025314331055,154495900,0.0,0.0,0.0
2024-11-11 00:00:00-05:00,31.183371807519546,31.20307739103557,30.94691044301085,31.006025314331055,28330000,0.0,0.0,0.0
2024-11-12 00:00:00-05:00,30.138999276834205,30.267081806837144,29.754749807597587,29.863126754760742,91688500,0.0,0.0,0.0
2024-11-13 00:00:00-05:00,30.11929526576826,30.158706433504488,29.77445506498792,29.823719024658203,35393100,0.0,0.0,0.0
2024-11-14 00:00:00-05:00,29.73504477214857,29.784306850927067,29.40991016621809,29.50843620300293,42048600,0.0,0.0,0.0
2024-11-15 00:00:00-05:00,29.715339089175608,29.754750255448357,29.53799259940391,29.705486297607422,32416100,0.0,0.0,0.0
