Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-12-27 00:00:00-05:00,51.684277327017895,52.22133217179381,51.23510445501747,51.420631408691406,5373900,0.0,0.0
2024-12-30 00:00:00-05:00,51.32298214095401,51.61592078409838,50.97145427921398,51.48897933959961,5695300,0.0,0.0
2024-12-31 00:00:00-05:00,51.713567150727215,52.22132921749158,51.62568518292344,52.152976989746094,5643300,0.0,0.0
2025-01-02 00:00:00-05:00,52.26484391349387,52.35316242786556,51.420916018122455,51.6171760559082,4991100,0.264,0.0
2025-01-03 00:00:00-05:00,51.65642851211946,52.31391160429854,51.55829849521879,52.28446960449219,4074200,0.0,0.0
2025-01-06 00:00:00-05:00,52.215777982393405,52.28446974309001,51.48960687119505,51.744747161865234,6850000,0.0,0.0
2025-01-07 00:00:00-05:00,51.862505494003805,52.578868865861764,51.43072816469654,51.52885818481445,4908500,0.0,0.0
2025-01-08 00:00:00-05:00,51.55830018558608,51.55830018558608,50.979324082681636,51.52885818481445,4727800,0.0,0.0
2025-01-10 00:00:00-05:00,51.03819899549481,51.26390477283856,50.67511344034999,50.704551696777344,5852100,0.0,0.0
2025-01-13 00:00:00-05:00,50.783060636163825,51.54848527974193,50.63586186158942,51.48960876464844,5172700,0.0,0.0
2025-01-14 00:00:00-05:00,51.55829569505904,52.36297376888661,51.46997718727699,52.156898498535156,4294600,0.0,0.0
2025-01-15 00:00:00-05:00,53.36392320278952,53.38354995658057,52.048960646152985,52.17652893066406,4978000,0.0,0.0
2025-01-16 00:00:00-05:00,52.19615323007513,53.60924948922,52.107834713878574,53.560184478759766,4332000,0.0,0.0
2025-01-17 00:00:00-05:00,53.62887971654292,54.08028383149472,53.44242742392587,53.59943771362305,5345400,0.0,0.0
2025-01-21 00:00:00-05:00,53.70737837460778,54.45317999414808,53.63868661273173,54.227474212646484,5732400,0.0,0.0
2025-01-22 00:00:00-05:00,53.83494826138468,53.923266772215534,52.922324897272595,52.95176315307617,4950000,0.0,0.0
2025-01-23 00:00:00-05:00,53.069530109851414,53.22654039891048,52.5298037317541,53.118595123291016,3785600,0.0,0.0
2025-01-24 00:00:00-05:00,53.04008277942654,53.550367103468,52.88307250613841,53.32466506958008,3359200,0.0,0.0
2025-01-27 00:00:00-05:00,54.07046624718662,55.10085020620214,53.88401770604365,54.953651428222656,6102700,0.0,0.0
2025-01-28 00:00:00-05:00,54.59056557478937,54.87514413753251,53.8643906803411,53.95270919799805,3694700,0.0,0.0
2025-01-29 00:00:00-05:00,54.060653493894684,54.13915676182931,52.8830745275125,53.04990005493164,3510700,0.0,0.0
2025-01-30 00:00:00-05:00,53.67794309731568,53.815326628693974,52.77513115145475,53.3050422668457,4277800,0.0,0.0
2025-01-31 00:00:00-05:00,53.07933791926151,54.050841588770396,53.020457661181474,53.61906051635742,6777500,0.0,0.0
2025-02-03 00:00:00-05:00,53.14968497718419,53.98785102266997,52.8637210278887,53.73147201538086,4324200,0.264,0.0
2025-02-04 00:00:00-05:00,53.53425676850652,53.68216643602671,53.10037938261989,53.27787399291992,3700800,0.0,0.0
2025-02-05 00:00:00-05:00,53.83007862613796,53.96812915061721,53.29759480749402,53.672306060791016,4581700,0.0,0.0
2025-02-06 00:00:00-05:00,53.85966409236607,53.93855226211417,53.268017865635194,53.53425979614258,4367300,0.0,0.0
2025-02-07 00:00:00-05:00,53.42578905057313,53.59342076452475,53.120103043161805,53.36662292480469,4544100,0.0,0.0
2025-02-10 00:00:00-05:00,53.29759434824105,53.61313947621596,52.84399869697644,53.20884704589844,3831200,0.0,0.0
2025-02-11 00:00:00-05:00,53.23843450552301,53.82022156803993,53.05107699083098,53.62300491333008,3893200,0.0,0.0
2025-02-12 00:00:00-05:00,52.91302552039592,53.396206127765986,52.55803630054766,53.317317962646484,4310000,0.0,0.0
2025-02-13 00:00:00-05:00,53.366620414025576,54.23437140982936,53.17926666696571,54.15548324584961,4129700,0.0,0.0
2025-02-14 00:00:00-05:00,54.313259053577525,54.65838536369645,53.71174997457482,53.73147201538086,3721300,0.0,0.0
2025-02-18 00:00:00-05:00,53.593419185470744,54.471033098001456,53.475090699015105,54.4611701965332,3811500,0.0,0.0
2025-02-19 00:00:00-05:00,54.28367419983118,55.102121967436304,54.23437097853326,54.895042419433594,4123500,0.0,0.0
2025-02-20 00:00:00-05:00,54.89504171957659,55.91070612101933,54.89504171957659,55.733211517333984,5226100,0.0,0.0
2025-02-21 00:00:00-05:00,55.9304320840889,56.53194119858567,55.84168477602225,56.29528045654297,7387200,0.0,0.0
2025-02-24 00:00:00-05:00,55.95015345156051,56.75873835460008,55.871265284632344,56.5122184753418,5309300,0.0,0.0
2025-02-25 00:00:00-05:00,54.91476841521911,55.6740501149932,53.376486735007376,55.457115173339844,9778000,0.0,0.0
2025-02-26 00:00:00-05:00,55.37822358772476,56.117783199612965,55.12184457737185,55.31905746459961,6078300,0.0,0.0
2025-02-27 00:00:00-05:00,55.28947673421713,56.03889925352827,55.26975469301476,55.78251647949219,5082100,0.0,0.0
2025-02-28 00:00:00-05:00,56.04876074506161,56.45305320268692,55.871266128387575,56.236114501953125,7520400,0.0,0.0
2025-03-03 00:00:00-05:00,56.15487654143734,57.10598151282408,56.105340532806714,57.016815185546875,5859800,0.268,0.0
2025-03-04 00:00:00-05:00,57.165427075711094,57.98773540239556,57.165427075711094,57.22486877441406,8280700,0.0,0.0
2025-03-05 00:00:00-05:00,56.80875817608664,57.72023277258083,56.56107436886258,57.571624755859375,5369000,0.0,0.0
2025-03-06 00:00:00-05:00,57.32394331144569,57.73014462086199,56.20441139842801,56.79885482788086,7126600,0.0,0.0
2025-03-07 00:00:00-05:00,56.937560879432844,58.473199891937625,56.89793055901011,57.938201904296875,6256800,0.0,0.0
2025-03-10 00:00:00-04:00,58.2056943534721,59.83049951455733,57.680605894655635,57.94810485839844,7584000,0.0,0.0
2025-03-11 00:00:00-04:00,57.95801407973774,58.22551305978222,55.70904453286461,56.18459701538086,7482500,0.0,0.0
2025-03-12 00:00:00-04:00,55.976544449953735,56.19450742534723,55.36228962217371,55.847747802734375,7062100,0.0,0.0
2025-03-13 00:00:00-04:00,55.9765458947821,56.91774520994596,55.283030411011076,55.34247589111328,5824100,0.0,0.0
2025-03-14 00:00:00-04:00,55.4514528568429,56.29357630312004,55.34247137522597,56.16477966308594,6367700,0.0,0.0
2025-03-17 00:00:00-04:00,56.42237418313687,56.838481180977084,56.28367185052346,56.45209503173828,3837200,0.0,0.0
2025-03-18 00:00:00-04:00,56.46200612295112,56.65024446842652,56.08552565264509,56.432281494140625,3708700,0.0,0.0
2025-03-19 00:00:00-04:00,56.432281808800276,56.501632977486075,55.758581502119426,55.91709899902344,6039800,0.0,0.0
2025-03-20 00:00:00-04:00,56.09543002892876,56.13506034684446,55.58024723409005,55.936912536621094,5079400,0.0,0.0
2025-03-21 00:00:00-04:00,55.748674438073095,55.808119915205246,55.05515898895193,55.28302764892578,10839500,0.0,0.0
2025-03-24 00:00:00-04:00,55.38210257627848,55.93691190339713,55.2334907754545,55.75857925415039,4699400,0.0,0.0
2025-03-25 00:00:00-04:00,55.80812262503554,55.927009805717404,54.9957161822027,55.134422302246094,6720600,0.0,0.0
2025-03-26 00:00:00-04:00,55.283026937441086,56.194505344961065,55.20377008164006,56.035987854003906,4472400,0.0,0.0
2025-03-27 00:00:00-04:00,55.94682351697715,56.40256084725239,55.58024873538794,55.63969421386719,4490600,0.0,0.0
2025-03-28 00:00:00-04:00,55.88737769832578,56.21432215893879,55.4613612202056,56.08552551269531,3504300,0.0,0.0
2025-03-31 00:00:00-04:00,56.22422470270711,57.73014271654891,56.22422470270711,57.47254943847656,8202100,0.0,0.0
2025-04-01 00:00:00-04:00,57.660672647636396,57.929417821601675,56.24727252496293,56.884300231933594,5135800,0.269,0.0
2025-04-02 00:00:00-04:00,57.09332465343055,57.2824399456721,56.416485780091584,56.85443878173828,4765600,0.0,0.0
2025-04-03 00:00:00-04:00,57.24262453173345,57.889604089669,56.117880828253355,56.79471969604492,9623700,0.0,0.0
2025-04-04 00:00:00-04:00,56.06811476137207,56.72504616531869,54.81397057395262,54.89360046386719,12097500,0.0,0.0
2025-04-07 00:00:00-04:00,52.45499156966931,54.784112755628406,52.23601316340305,52.683921813964844,13272600,0.0,0.0
2025-04-08 00:00:00-04:00,53.78876042967761,54.18689848842414,51.56912850696283,52.0269889831543,12132400,0.0,0.0
2025-04-09 00:00:00-04:00,51.26056859483668,54.1172244611471,50.47424051482943,53.72903823852539,10569200,0.0,0.0
2025-04-10 00:00:00-04:00,53.6494128648707,54.525318887728695,52.36540934438918,53.898250579833984,7982300,0.0,0.0
2025-04-11 00:00:00-04:00,53.74894664066244,55.09266878789411,53.400575357146735,54.96327590942383,6516600,0.0,0.0
2025-04-14 00:00:00-04:00,55.271831040254064,56.37667108236846,55.10262321965889,56.008392333984375,4591800,0.0,0.0
2025-04-15 00:00:00-04:00,56.16764783187522,56.87434601231021,55.87899517892162,56.74494934082031,4991100,0.0,0.0
2025-04-16 00:00:00-04:00,56.73499631754458,57.65071724258423,56.71508884565736,56.9937858581543,4657900,0.0,0.0
2025-04-17 00:00:00-04:00,57.053511586887325,58.34746695899937,56.93407054559018,58.04886245727539,5106800,0.0,0.0
2025-04-21 00:00:00-04:00,57.8796517704061,58.41713832815218,56.89425278677452,57.69053268432617,4414200,0.0,0.0
2025-04-22 00:00:00-04:00,58.048861503881504,58.60625934905054,57.710442061629266,58.24793243408203,4058300,0.0,0.0
2025-04-23 00:00:00-04:00,58.08867717040136,58.387281670927806,57.153044925933024,57.78011703491211,4954500,0.0,0.0
2025-04-24 00:00:00-04:00,57.82988046256156,57.82988046256156,56.6951811482384,56.884300231933594,5522300,0.0,0.0
2025-04-25 00:00:00-04:00,56.99378609376718,57.103275291118464,56.2970435596445,56.62550735473633,3861500,0.0,0.0
2025-04-28 00:00:00-04:00,56.54588341132548,57.10327745979239,56.157693388620366,56.97388458251953,3789800,0.0,0.0
2025-04-29 00:00:00-04:00,56.97388315032173,57.40188051379469,56.565789462111816,57.11323165893555,3691100,0.0,0.0
2025-04-30 00:00:00-04:00,57.2923951138093,57.79007052856697,56.695182337922844,57.590999603271484,7999000,0.0,0.0
2025-05-01 00:00:00-04:00,57.70000076293945,57.880001068115234,57.040000915527344,57.16999816894531,4308500,0.269,0.0
2025-05-02 00:00:00-04:00,57.599998474121094,57.70000076293945,56.790000915527344,56.959999084472656,4292700,0.0,0.0
2025-05-05 00:00:00-04:00,56.959999084472656,57.349998474121094,56.75,56.939998626708984,4392800,0.0,0.0
2025-05-06 00:00:00-04:00,56.880001068115234,57.54999923706055,56.369998931884766,56.790000915527344,5650200,0.0,0.0
2025-05-07 00:00:00-04:00,56.79999923706055,57.22999954223633,56.58000183105469,56.7400016784668,6818500,0.0,0.0
2025-05-08 00:00:00-04:00,56.70000076293945,56.810001373291016,56.20000076293945,56.25,4858600,0.0,0.0
2025-05-09 00:00:00-04:00,56.209999084472656,56.880001068115234,55.900001525878906,56.689998626708984,3634800,0.0,0.0
2025-05-12 00:00:00-04:00,56.150001525878906,56.20000076293945,55.349998474121094,55.939998626708984,8776900,0.0,0.0
2025-05-13 00:00:00-04:00,55.779998779296875,55.88999938964844,54.81999969482422,55.060001373291016,6642100,0.0,0.0
2025-05-14 00:00:00-04:00,55.04999923706055,55.04999923706055,54.380001068115234,54.540000915527344,6262233,0.0,0.0
