Date,SGOV,STAG,SPG,O,SPY,INDA,FXI
2024-11-26 00:00:00-05:00,98.53179931640625,36.2296257019043,179.1383514404297,56.1336669921875,596.8397827148438,54.31703186035156,29.084775924682617
2024-11-27 00:00:00-05:00,98.55137634277344,36.552669525146484,179.42152404785156,56.687721252441406,595.0313110351562,54.4957389831543,29.863126754760742
2024-11-29 00:00:00-05:00,98.5905532836914,36.1332893371582,179.2750701904297,56.269752502441406,598.7276611328125,54.38652801513672,29.863126754760742
2024-12-02 00:00:00-05:00,98.60824584960938,35.750247955322266,177.0975799560547,55.355777740478516,599.8008422851562,54.47588348388672,29.922245025634766
2024-12-03 00:00:00-05:00,98.61808013916016,35.8779296875,176.37503051757812,54.71131134033203,600.0791015625,54.68437957763672,30.05032730102539
2024-12-04 00:00:00-05:00,98.63772583007812,35.49489212036133,177.23428344726562,54.848018646240234,603.8052368164062,54.77372741699219,29.83357048034668
2024-12-05 00:00:00-05:00,98.64757537841797,35.288639068603516,177.5955810546875,54.740604400634766,602.8116455078125,55.37934494018555,29.922245025634766
2024-12-06 00:00:00-05:00,98.69671630859375,35.15114212036133,179.5093994140625,54.848018646240234,603.954345703125,55.270137786865234,30.316347122192383
2024-12-09 00:00:00-05:00,98.70654296875,35.97614669799805,179.87486267089844,55.15072250366211,600.84423828125,55.1510009765625,32.809043884277344
2024-12-10 00:00:00-05:00,98.72620391845703,35.4261360168457,177.03021240234375,54.46719741821289,598.9761352539062,55.11128616333008,31.31145668029785
2024-12-11 00:00:00-05:00,98.72620391845703,35.37704086303711,174.46212768554688,54.018028259277344,603.6065673828125,55.31977844238281,31.01587677001953
2024-12-12 00:00:00-05:00,98.73602294921875,35.00381851196289,175.02513122558594,53.84225845336914,600.4964599609375,54.902793884277344,31.03558349609375
2024-12-13 00:00:00-05:00,98.7851791381836,35.288639068603516,177.3956756591797,54.03754806518555,600.377197265625,55.16093063354492,30.641481399536133
2024-12-16 00:00:00-05:00,98.79500579833984,35.17078399658203,179.6970672607422,53.29543685913086,602.9407958984375,55.1510009765625,30.138999938964844
2024-12-17 00:00:00-05:00,98.79500579833984,34.74845886230469,177.75125122070312,53.23685073852539,600.4566650390625,54.56999969482422,30.670000076293945
2024-12-18 00:00:00-05:00,98.81671142578125,33.36363220214844,169.4049530029297,51.56709671020508,582.5609741210938,53.59000015258789,30.049999237060547
2024-12-19 00:00:00-05:00,98.83643341064453,32.627017974853516,167.1825714111328,50.54180908203125,582.382080078125,53.77000045776367,30.239999771118164
2024-12-20 00:00:00-05:00,98.85617065429688,33.33415985107422,169.5037384033203,51.547569274902344,589.3770751953125,53.41999816894531,30.420000076293945
2024-12-23 00:00:00-05:00,98.87590789794922,33.3243408203125,169.2765655517578,51.75262451171875,592.9064331054688,53.27000045776367,30.700000762939453
2024-12-24 00:00:00-05:00,98.90550231933594,33.56987762451172,171.22238159179688,51.98698043823242,599.49658203125,53.38999938964844,31.09000015258789
2024-12-26 00:00:00-05:00,98.91537475585938,33.64845275878906,171.66685485839844,51.820980072021484,599.5364990234375,53.25,31.1200008392334
2024-12-27 00:00:00-05:00,98.9449691772461,33.255592346191406,169.89881896972656,51.420631408691406,593.2254638671875,53.099998474121094,30.850000381469727
2024-12-30 00:00:00-05:00,98.9449691772461,33.15737533569336,168.77281188964844,51.48897933959961,586.455810546875,52.650001525878906,30.489999771118164
2024-12-31 00:00:00-05:00,98.97457122802734,33.337764739990234,170.09637451171875,52.15297317504883,584.322265625,52.63999938964844,30.440000534057617
2025-01-02 00:00:00-05:00,98.99430084228516,32.529457092285156,171.40017700195312,51.6171760559082,582.8865966796875,53.400001525878906,29.889999389648438
2025-01-03 00:00:00-05:00,99.02389526367188,32.9040412902832,173.90899658203125,52.28446960449219,590.1746215820312,53.369998931884766,30.389999389648438
2025-01-06 00:00:00-05:00,99.02389526367188,32.65760803222656,172.26937866210938,51.744747161865234,593.5744018554688,52.63999938964844,29.989999771118164
2025-01-07 00:00:00-05:00,99.04362487792969,32.66746139526367,172.03231811523438,51.52885818481445,586.8646240234375,52.43000030517578,29.6200008392334
2025-01-08 00:00:00-05:00,99.0633544921875,32.8251838684082,172.54592895507812,51.52885818481445,587.7219848632812,52.33000183105469,29.510000228881836
2025-01-10 00:00:00-05:00,99.10282135009766,31.92816162109375,168.86172485351562,50.704551696777344,578.7489624023438,51.209999084472656,28.649999618530273
2025-01-13 00:00:00-05:00,99.12255096435547,32.48017501831055,170.67913818359375,51.4896125793457,579.6463012695312,50.650001525878906,28.790000915527344
2025-01-14 00:00:00-05:00,99.1324234008789,33.081478118896484,171.43968200683594,52.15690231323242,580.4439086914062,50.93000030517578,29.420000076293945
2025-01-15 00:00:00-05:00,99.14228820800781,33.298336029052734,169.6420135498047,52.17652893066406,591.002197265625,51.279998779296875,29.81999969482422
2025-01-16 00:00:00-05:00,99.14228820800781,34.1362190246582,170.59024047851562,53.5601806640625,589.8656005859375,51.04999923706055,29.829999923706055
2025-01-17 00:00:00-05:00,99.19161987304688,33.46591567993164,172.002685546875,53.59943771362305,595.7877807617188,51.18000030517578,30.40999984741211
2025-01-21 00:00:00-05:00,99.20148468017578,34.422080993652344,173.80035400390625,54.227474212646484,601.2413330078125,50.83000183105469,30.75
2025-01-22 00:00:00-05:00,99.22120666503906,33.55463409423828,170.77789306640625,52.95176315307617,604.6211547851562,50.619998931884766,30.530000686645508
2025-01-23 00:00:00-05:00,99.2310791015625,33.79121017456055,172.71385192871094,53.118595123291016,607.9212646484375,51.09000015258789,30.559999465942383
2025-01-24 00:00:00-05:00,99.26068115234375,33.91935348510742,172.111328125,53.32466506958008,606.1465454101562,50.68000030517578,31.31999969482422
2025-01-27 00:00:00-05:00,99.26068115234375,34.15593338012695,174.53126525878906,54.953651428222656,597.5723876953125,50.09000015258789,31.600000381469727
2025-01-28 00:00:00-05:00,99.29027557373047,33.89964294433594,173.46450805664062,53.95270919799805,602.7069702148438,50.16999816894531,31.959999084472656
2025-01-29 00:00:00-05:00,99.29027557373047,33.377197265625,171.4989471435547,53.04990005493164,600.0050659179688,50.52000045776367,31.829999923706055
2025-01-30 00:00:00-05:00,99.31000518798828,33.97850036621094,173.63243103027344,53.3050422668457,603.225341796875,50.95000076293945,32.59000015258789
2025-01-31 00:00:00-05:00,99.3297348022461,33.814273834228516,171.7261199951172,53.619056701660156,600.0150146484375,50.9900016784668,31.889999389648438
2025-02-03 00:00:00-05:00,99.35250854492188,33.4581298828125,171.28164672851562,53.73147201538086,595.9771728515625,50.900001525878906,31.719999313354492
2025-02-04 00:00:00-05:00,99.37230682373047,33.99235153198242,171.22238159179688,53.27787399291992,599.9751586914062,51.43000030517578,32.470001220703125
2025-02-05 00:00:00-05:00,99.37230682373047,34.150638580322266,176.91168212890625,53.672306060791016,602.4077758789062,51.279998779296875,31.93000030517578
2025-02-06 00:00:00-05:00,99.3921127319336,34.48699951171875,177.95867919921875,53.53425979614258,604.5015258789062,50.849998474121094,32.279998779296875
2025-02-07 00:00:00-05:00,99.42182922363281,34.28914260864258,177.73150634765625,53.36662292480469,598.9682006835938,50.5,32.72999954223633
2025-02-10 00:00:00-05:00,99.4416275024414,34.318817138671875,178.34388732910156,53.20884704589844,603.035888671875,50.58000183105469,33.619998931884766
2025-02-11 00:00:00-05:00,99.4416275024414,34.823360443115234,182.11700439453125,53.623008728027344,603.4945678710938,50.13999938964844,33.34000015258789
2025-02-12 00:00:00-05:00,99.45153045654297,34.66507339477539,181.62313842773438,53.31732177734375,601.5504150390625,49.79999923706055,34.16999816894531
2025-02-13 00:00:00-05:00,99.47132873535156,34.97175598144531,183.93441772460938,54.155487060546875,607.9013061523438,50.38999938964844,34.15999984741211
2025-02-14 00:00:00-05:00,99.51093292236328,34.68486404418945,182.77877807617188,53.73147201538086,607.8713989257812,49.59000015258789,35.040000915527344
2025-02-18 00:00:00-05:00,99.5307388305664,34.62550354003906,183.75662231445312,54.46117401123047,609.656005859375,49.58000183105469,35.29999923706055
2025-02-19 00:00:00-05:00,99.5307388305664,34.833251953125,183.64796447753906,54.89504623413086,611.0916748046875,49.7599983215332,35.04999923706055
2025-02-20 00:00:00-05:00,99.55054473876953,34.754112243652344,184.4184112548828,55.73321533203125,608.5493774414062,50.08000183105469,35.72999954223633
2025-02-21 00:00:00-05:00,99.59014892578125,34.823360443115234,181.54412841796875,56.29528045654297,598.1406860351562,49.29999923706055,36.2400016784668
2025-02-24 00:00:00-05:00,99.60004425048828,34.94207763671875,182.38368225097656,56.5122184753418,595.4188842773438,49.2599983215332,35.029998779296875
2025-02-25 00:00:00-05:00,99.60995483398438,35.278438568115234,181.54412841796875,55.457115173339844,592.457763671875,49.25,35.380001068115234
2025-02-26 00:00:00-05:00,99.60995483398438,35.18940353393555,181.97872924804688,55.31905746459961,592.7568359375,49.02000045776367,36.439998626708984
2025-02-27 00:00:00-05:00,99.63965606689453,35.268550872802734,180.33909606933594,55.78251647949219,583.2952880859375,48.54999923706055,36.04999923706055
2025-02-28 00:00:00-05:00,99.65946197509766,35.71925735473633,183.80601501464844,56.23611068725586,592.39794921875,48.099998474121094,35.22999954223633
2025-03-03 00:00:00-05:00,99.68230438232422,35.85824203491211,185.4752655029297,57.016815185546875,582.0191650390625,47.79999923706055,34.5099983215332
2025-03-04 00:00:00-05:00,99.69224548339844,35.758968353271484,181.3268280029297,57.22486877441406,575.1298828125,47.849998474121094,35.040000915527344
2025-03-05 00:00:00-05:00,99.69224548339844,36.80135726928711,181.12928771972656,57.571624755859375,581.311279296875,48.93000030517578,36.790000915527344
2025-03-06 00:00:00-05:00,99.72203826904297,36.2950553894043,172.39776611328125,56.79885482788086,570.9923706054688,48.939998626708984,36.970001220703125
2025-03-07 00:00:00-05:00,99.75183868408203,36.513458251953125,169.0,57.938201904296875,574.1926879882812,49.08000183105469,36.959999084472656
2025-03-10 00:00:00-04:00,99.75183868408203,36.513458251953125,165.2899932861328,57.94810485839844,558.8987426757812,48.36000061035156,35.970001220703125
2025-03-11 00:00:00-04:00,99.77169799804688,36.10643005371094,163.47999572753906,56.18459701538086,554.252685546875,48.65999984741211,36.38999938964844
2025-03-12 00:00:00-04:00,99.77169799804688,35.897953033447266,165.8300018310547,55.847747802734375,557.19384765625,48.72999954223633,36.349998474121094
2025-03-13 00:00:00-04:00,99.80149841308594,34.716575622558594,159.47999572753906,55.34247589111328,549.7661743164062,48.5099983215332,36.59000015258789
2025-03-14 00:00:00-04:00,99.831298828125,35.19309997558594,161.2100067138672,56.16477966308594,561.1220092773438,48.90999984741211,37.65999984741211
2025-03-17 00:00:00-04:00,99.84122467041016,35.55049133300781,166.86000061035156,56.45209503173828,565.4490356445312,49.439998626708984,38.54999923706055
2025-03-18 00:00:00-04:00,99.85115814208984,35.203025817871094,164.8000030517578,56.432281494140625,559.33740234375,49.880001068115234,38.4900016784668
2025-03-19 00:00:00-04:00,99.87103271484375,35.19309997558594,164.8000030517578,55.91709899902344,565.4290771484375,50.61000061035156,38.33000183105469
2025-03-20 00:00:00-04:00,99.87103271484375,34.885345458984375,164.4499969482422,55.936912536621094,563.7940063476562,50.7599983215332,37.22999954223633
2025-03-21 00:00:00-04:00,99.90081787109375,33.773460388183594,162.10000610351562,55.28302764892578,563.97998046875,51.470001220703125,36.560001373291016
2025-03-24 00:00:00-04:00,99.92068481445312,34.22019958496094,166.1199951171875,55.75857925415039,574.0800170898438,52.119998931884766,36.66999816894531
2025-03-25 00:00:00-04:00,99.93061828613281,34.518028259277344,165.75999450683594,55.134422302246094,575.4600219726562,52.040000915527344,36.29999923706055
2025-03-26 00:00:00-04:00,99.95048522949219,35.203025817871094,168.4499969482422,56.035987854003906,568.5900268554688,51.400001525878906,36.27000045776367
2025-03-27 00:00:00-04:00,99.96041107177734,35.183170318603516,165.85000610351562,55.63969421386719,567.0800170898438,51.790000915527344,36.68000030517578
2025-03-28 00:00:00-04:00,99.9902114868164,35.33208465576172,164.27999877929688,56.08552551269531,555.6599731445312,51.279998779296875,35.84000015258789
2025-03-31 00:00:00-04:00,99.9902114868164,35.983612060546875,166.0800018310547,57.47254943847656,559.3900146484375,51.47999954223633,35.84000015258789
2025-04-01 00:00:00-04:00,100.01612854003906,36.09320068359375,166.47000122070312,56.884300231933594,560.969970703125,51.04999923706055,35.7599983215332
2025-04-02 00:00:00-04:00,100.02609252929688,36.033424377441406,170.41000366210938,56.85443878173828,564.52001953125,51.560001373291016,35.540000915527344
2025-04-03 00:00:00-04:00,100.04602813720703,34.03101348876953,153.17999267578125,56.79471969604492,536.7000122070312,51.18000030517578,35.220001220703125
2025-04-04 00:00:00-04:00,100.07593536376953,32.7558479309082,146.0500030517578,54.89360046386719,505.2799987792969,49.189998626708984,32.7400016784668
2025-04-07 00:00:00-04:00,100.08589172363281,31.59026527404785,143.33999633789062,52.683921813964844,504.3800048828125,49.130001068115234,30.0
2025-04-08 00:00:00-04:00,100.08589172363281,29.966421127319336,140.3699951171875,52.0269889831543,496.4800109863281,49.15999984741211,29.59000015258789
2025-04-09 00:00:00-04:00,100.1058349609375,32.02860641479492,153.17999267578125,53.72903823852539,548.6199951171875,51.220001220703125,31.68000030517578
2025-04-10 00:00:00-04:00,100.1058349609375,30.7833251953125,147.69000244140625,53.898250579833984,524.5800170898438,50.52000045776367,31.559999465942383
2025-04-11 00:00:00-04:00,100.1556625366211,31.321287155151367,148.1999969482422,54.96327590942383,533.9400024414062,50.7599983215332,32.939998626708984
2025-04-14 00:00:00-04:00,100.1656265258789,31.978792190551758,149.8699951171875,56.008392333984375,539.1199951171875,51.029998779296875,33.369998931884766
2025-04-15 00:00:00-04:00,100.17559814453125,32.247772216796875,149.3699951171875,56.74494934082031,537.6099853515625,51.130001068115234,33.18000030517578
2025-04-16 00:00:00-04:00,100.19552612304688,32.387245178222656,148.0500030517578,56.9937858581543,525.6599731445312,51.130001068115234,32.41999816894531
2025-04-17 00:00:00-04:00,100.23539733886719,33.02482986450195,150.39999389648438,58.04886245727539,526.4099731445312,52.2599983215332,32.400001525878906
2025-04-21 00:00:00-04:00,100.23539733886719,31.96883201599121,147.1999969482422,57.69053268432617,513.8800048828125,53.0,32.43000030517578
2025-04-22 00:00:00-04:00,100.245361328125,32.447017669677734,150.7100067138672,58.24793243408203,527.25,53.5,33.459999084472656
2025-04-23 00:00:00-04:00,100.27526092529297,32.57653045654297,153.27999877929688,57.78011703491211,535.4199829101562,53.18000030517578,33.83000183105469
2025-04-24 00:00:00-04:00,100.27526092529297,32.99494171142578,156.1999969482422,56.884300231933594,546.6900024414062,53.7400016784668,34.11000061035156
2025-04-25 00:00:00-04:00,100.31513214111328,32.70603942871094,156.66000366210938,56.62550735473633,550.6400146484375,52.849998474121094,33.97999954223633
2025-04-28 00:00:00-04:00,100.31513214111328,32.715999603271484,158.50999450683594,56.97388458251953,550.8499755859375,53.290000915527344,34.0
2025-04-29 00:00:00-04:00,100.32510375976562,32.715999603271484,156.8000030517578,57.11323165893555,554.3200073242188,53.540000915527344,33.79999923706055
2025-04-30 00:00:00-04:00,100.3550033569336,33.029998779296875,157.3800048828125,57.590999603271484,554.5399780273438,53.56999969482422,33.86000061035156
2025-05-01 00:00:00-04:00,100.37000274658203,33.09000015258789,158.8699951171875,57.16999816894531,558.469970703125,53.540000915527344,33.790000915527344
2025-05-02 00:00:00-04:00,100.4000015258789,33.869998931884766,161.77000427246094,56.959999084472656,566.760009765625,53.90999984741211,34.90999984741211
2025-05-05 00:00:00-04:00,100.41000366210938,33.68000030517578,160.86000061035156,56.939998626708984,563.510009765625,54.31999969482422,34.869998931884766
2025-05-06 00:00:00-04:00,100.41000366210938,33.189998626708984,160.1699981689453,56.790000915527344,558.7999877929688,53.68000030517578,35.27000045776367
2025-05-07 00:00:00-04:00,100.41999816894531,33.43000030517578,161.47000122070312,56.7400016784668,561.1500244140625,53.220001220703125,34.470001220703125
2025-05-08 00:00:00-04:00,100.44999694824219,33.86000061035156,163.00999450683594,56.25,565.0599975585938,51.540000915527344,35.0
2025-05-09 00:00:00-04:00,100.4800033569336,34.61000061035156,163.19000244140625,56.689998626708984,564.3400268554688,52.38999938964844,34.83000183105469
2025-05-12 00:00:00-04:00,100.4800033569336,35.43000030517578,171.44000244140625,55.939998626708984,582.989990234375,54.31999969482422,36.040000915527344
2025-05-13 00:00:00-04:00,100.5,35.31999969482422,160.8800048828125,55.060001373291016,586.8400268554688,54.0099983215332,35.7400016784668
2025-05-14 00:00:00-04:00,100.51000213623047,34.91999816894531,161.17999267578125,54.540000915527344,587.5900268554688,53.970001220703125,36.310001373291016
2025-05-15 00:00:00-04:00,100.51000213623047,35.47999954223633,163.02999877929688,55.400001525878906,590.4600219726562,54.77000045776367,35.75
2025-05-16 00:00:00-04:00,100.55989837646484,35.81010055541992,165.3300018310547,56.20500183105469,594.0999755859375,54.68000030517578,35.67499923706055
