Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-07 00:00:00-05:00,169.99885915864158,172.79148881922703,169.70592306010624,171.6099853515625,1278200,0.0,0.0
2024-11-08 00:00:00-05:00,172.11772793591902,175.23258559188298,172.11772793591902,174.80294799804688,972000,0.0,0.0
2024-11-11 00:00:00-05:00,174.62718907112634,177.57605323955457,174.29520178642443,177.06829833984375,1491200,0.0,0.0
2024-11-12 00:00:00-05:00,176.92182840082432,178.53295447336035,173.96320531532143,174.02178955078125,1516500,0.0,0.0
2024-11-13 00:00:00-05:00,175.1544615716722,176.92182214248186,174.29518641706306,174.94940185546875,1197200,0.0,0.0
2024-11-14 00:00:00-05:00,174.98847314195103,176.5312409981399,173.68980129901175,174.1096649169922,1187600,0.0,0.0
2024-11-15 00:00:00-05:00,173.78743426379077,176.58983763228488,172.34230185349378,176.02349853515625,1127500,0.0,0.0
2024-11-18 00:00:00-05:00,175.02752791763476,176.99994830364258,175.02752791763476,176.58984375,1125600,0.0,0.0
2024-11-19 00:00:00-05:00,175.54503830567168,177.4491004443935,174.90058192045882,176.9413604736328,1160400,0.0,0.0
2024-11-20 00:00:00-05:00,176.19926683171613,177.04878300226517,175.13494674951258,176.6484375,1139300,0.0,0.0
2024-11-21 00:00:00-05:00,176.70700604865743,178.45483360187703,176.04301662832967,177.5174560546875,883800,0.0,0.0
2024-11-22 00:00:00-05:00,178.7673041521074,179.62657932671797,176.39453834925237,176.8730010986328,1836500,0.0,0.0
2024-11-25 00:00:00-05:00,177.84945861292252,178.59155047655767,175.82822785963728,175.86727905273438,4564900,0.0,0.0
2024-11-26 00:00:00-05:00,176.33596316522068,179.6070555006318,175.75010588829147,179.13836669921875,1358500,0.0,0.0
2024-11-27 00:00:00-05:00,178.94306128662535,181.61852230149873,178.88447705042375,179.42152404785156,903000,0.0,0.0
2024-11-29 00:00:00-05:00,180.36868237219358,181.61852912259474,179.2750701904297,179.2750701904297,1291400,0.0,0.0
2024-12-02 00:00:00-05:00,178.84542243243285,178.85518150516347,176.49218966110797,177.0975799560547,1687800,0.0,0.0
2024-12-03 00:00:00-05:00,178.4157788419237,178.52318823573853,175.19351192682592,176.37501525878906,1651400,0.0,0.0
2024-12-04 00:00:00-05:00,177.02922338106677,177.3319185058551,175.06656225692234,177.23426818847656,1128400,0.0,0.0
2024-12-05 00:00:00-05:00,176.3847855293005,178.4939074511947,176.1211415642267,177.5955810546875,1209300,0.0,0.0
2024-12-06 00:00:00-05:00,178.68919031305916,179.6461009308964,177.8299151219045,179.5093994140625,1419400,0.0,0.0
2024-12-09 00:00:00-05:00,179.42050187683316,180.59589875239504,178.07719331497802,179.87486267089844,1638400,2.1,0.0
2024-12-10 00:00:00-05:00,179.15383337259496,179.15383337259496,175.98322474728025,177.03021240234375,1925500,0.0,0.0
2024-12-11 00:00:00-05:00,177.03020741262884,177.6524798990089,173.87935762570243,174.46212768554688,1777000,0.0,0.0
2024-12-12 00:00:00-05:00,174.46213496278966,177.6426154701608,174.363356285066,175.02513122558594,1509100,0.0,0.0
2024-12-13 00:00:00-05:00,175.489355781978,177.61297668293344,174.0571554501533,177.3956756591797,1462400,0.0,0.0
2024-12-16 00:00:00-05:00,177.14874626215655,180.5366407786046,176.62525244516317,179.6970672607422,1499700,0.0,0.0
2024-12-17 00:00:00-05:00,178.15620759410467,180.37859201467472,177.524063295114,177.75125122070312,1681100,0.0,0.0
2024-12-18 00:00:00-05:00,177.287020692273,179.03528560557422,169.2963024937831,169.4049530029297,1852100,0.0,0.0
2024-12-19 00:00:00-05:00,170.4717022570931,172.10145992212355,166.93563980171996,167.1825714111328,2057400,0.0,0.0
2024-12-20 00:00:00-05:00,168.96048583601882,172.00268514139748,168.23944974024212,169.5037384033203,4887000,0.0,0.0
2024-12-23 00:00:00-05:00,168.9012246740435,169.6420195191051,167.47889616008368,169.2765655517578,1388500,0.0,0.0
2024-12-24 00:00:00-05:00,168.79256795782086,171.32114519126992,168.41722709389947,171.22238159179688,441700,0.0,0.0
2024-12-26 00:00:00-05:00,170.51121675525573,172.259481667659,169.9975947966893,171.66685485839844,469900,0.0,0.0
2024-12-27 00:00:00-05:00,170.23465741258863,172.15083403992972,169.21730038839638,169.89881896972656,734400,0.0,0.0
2024-12-30 00:00:00-05:00,167.9826427952786,169.41484311821068,166.44177688963484,168.77281188964844,852000,0.0,0.0
2024-12-31 00:00:00-05:00,170.15563568585776,170.45195662806202,168.40735569121088,170.09637451171875,1376100,0.0,0.0
2025-01-02 00:00:00-05:00,170.38281992061172,172.10146944294593,169.47411335628303,171.40017700195312,1154500,0.0,0.0
2025-01-03 00:00:00-05:00,171.9137850099194,174.08678010185352,171.4890548156068,173.90899658203125,896900,0.0,0.0
2025-01-06 00:00:00-05:00,173.01017352068234,173.74108146870796,171.7952591011355,172.26937866210938,2050700,0.0,0.0
2025-01-07 00:00:00-05:00,172.6644624555401,174.53126488796713,171.03471980254392,172.03231811523438,2317800,0.0,0.0
2025-01-08 00:00:00-05:00,171.68661180135692,172.8422498923468,170.64949605667093,172.54592895507812,1319700,0.0,0.0
2025-01-10 00:00:00-05:00,170.24453589037066,172.69409332916098,168.01227948187326,168.86172485351562,2010300,0.0,0.0
2025-01-13 00:00:00-05:00,168.54564537681523,170.9557003913417,167.7554611811739,170.67913818359375,1257000,0.0,0.0
2025-01-14 00:00:00-05:00,171.5088150190726,172.5656895231244,170.58034977254354,171.43968200683594,1067900,0.0,0.0
2025-01-15 00:00:00-05:00,174.44236457975123,174.76831610869004,168.77280947263455,169.6420135498047,1204400,0.0,0.0
2025-01-16 00:00:00-05:00,169.90870682189743,171.03471436324202,168.6444181814933,170.59024047851562,1195800,0.0,0.0
2025-01-17 00:00:00-05:00,171.36066937496594,173.56329516593385,170.42231717854688,172.002685546875,1302400,0.0,0.0
2025-01-21 00:00:00-05:00,171.86440351673625,174.38310899636966,171.86440351673625,173.80035400390625,1078300,0.0,0.0
2025-01-22 00:00:00-05:00,173.31635721613944,173.31635721613944,170.48158719574488,170.77789306640625,1517100,0.0,0.0
2025-01-23 00:00:00-05:00,171.18287287898022,172.85213303227636,170.1260133884823,172.71385192871094,902100,0.0,0.0
2025-01-24 00:00:00-05:00,172.2002198853486,174.28432322762788,171.82489409559597,172.111328125,1050700,0.0,0.0
2025-01-27 00:00:00-05:00,172.47679238055292,174.73869445017053,172.15084083495918,174.53126525878906,1186100,0.0,0.0
2025-01-28 00:00:00-05:00,173.74107024692415,175.23254677828427,173.19783277626587,173.46450805664062,786600,0.0,0.0
2025-01-29 00:00:00-05:00,173.83985399088988,174.98562028208303,170.6297430507172,171.4989471435547,689200,0.0,0.0
2025-01-30 00:00:00-05:00,172.9706560982359,175.0745183203995,172.33851175483366,173.63243103027344,1093600,0.0,0.0
2025-01-31 00:00:00-05:00,173.71144471994572,174.9362309350967,171.00508391169828,171.7261199951172,1504200,0.0,0.0
2025-02-03 00:00:00-05:00,169.99759933358538,171.9434216391814,168.49625091467422,171.28164672851562,1306100,0.0,0.0
2025-02-04 00:00:00-05:00,169.27655933121898,171.52857437172887,169.27655933121898,171.22238159179688,1041100,0.0,0.0
2025-02-05 00:00:00-05:00,176.36842957611225,178.3340106047635,173.81022173019338,176.91168212890625,1998200,0.0,0.0
2025-02-06 00:00:00-05:00,179.1242042900489,179.2328548063847,175.6078853393229,177.95867919921875,1382900,0.0,0.0
2025-02-07 00:00:00-05:00,178.2945026076347,178.67971533441266,177.08947508868627,177.73150634765625,1082100,0.0,0.0
2025-02-10 00:00:00-05:00,178.55131651730883,178.7093412966704,176.5561048467107,178.34388732910156,1492000,0.0,0.0
2025-02-11 00:00:00-05:00,178.1265811683408,182.28491607942655,177.56358493916355,182.11700439453125,2155800,0.0,0.0
2025-02-12 00:00:00-05:00,178.72909218799248,182.16637590001739,178.72909218799248,181.62313842773438,1395300,0.0,0.0
2025-02-13 00:00:00-05:00,182.30467513729553,184.80362180931505,181.41571230388948,183.93441772460938,1355200,0.0,0.0
2025-02-14 00:00:00-05:00,184.5665604951113,185.8308491141903,182.71951690207584,182.77877807617188,998000,0.0,0.0
2025-02-18 00:00:00-05:00,183.12447798866705,184.70484633888702,182.66024535097154,183.75662231445312,1135200,0.0,0.0
2025-02-19 00:00:00-05:00,183.22324935486824,184.28999568799517,182.01822192697534,183.64796447753906,783100,0.0,0.0
2025-02-20 00:00:00-05:00,183.154107538963,185.18883667658568,183.154107538963,184.4184112548828,940600,0.0,0.0
2025-02-21 00:00:00-05:00,184.91227930186943,185.19871334704854,179.54891672615378,181.54412841796875,1367600,0.0,0.0
2025-02-24 00:00:00-05:00,182.15650938838724,183.8949025078486,181.61325682870884,182.38368225097656,1657000,0.0,0.0
2025-02-25 00:00:00-05:00,182.531854889153,183.9640552580682,180.81320540354884,181.54412841796875,1356700,0.0,0.0
2025-02-26 00:00:00-05:00,182.4133162323654,183.81590107490575,180.94161344600383,181.97872924804688,1078300,0.0,0.0
2025-02-27 00:00:00-05:00,182.76889468308326,183.81589737446023,180.2798348940996,180.33909606933594,954100,0.0,0.0
2025-02-28 00:00:00-05:00,181.42559060699404,183.9541830279169,180.07241016723233,183.80601501464844,2573100,0.0,0.0
2025-03-03 00:00:00-05:00,184.99127413253183,187.80630045147336,183.76650302039621,185.4752655029297,2047200,0.0,0.0
2025-03-04 00:00:00-05:00,185.22834456302402,185.54442426919863,180.48725447097462,181.3268280029297,2894800,0.0,0.0
2025-03-05 00:00:00-05:00,179.83536843526423,182.09725545541815,178.60071032848566,181.12928771972656,1772800,0.0,0.0
2025-03-06 00:00:00-05:00,178.94639722983712,179.40075802345652,172.1804801623869,172.39776611328125,1949500,0.0,0.0
2025-03-07 00:00:00-05:00,172.1804803441655,173.43488207212744,167.56778460405184,169.0,1898700,0.0,0.0
2025-03-10 00:00:00-04:00,168.25,169.4499969482422,164.07000732421875,165.2899932861328,2140500,2.1,0.0
2025-03-11 00:00:00-04:00,165.60000610351562,165.97000122070312,160.2899932861328,163.47999572753906,2565500,0.0,0.0
2025-03-12 00:00:00-04:00,164.4600067138672,167.38999938964844,164.0,165.8300018310547,2003000,0.0,0.0
2025-03-13 00:00:00-04:00,165.99000549316406,167.5399932861328,158.22000122070312,159.47999572753906,1832900,0.0,0.0
2025-03-14 00:00:00-04:00,160.89999389648438,161.22000122070312,158.7100067138672,161.2100067138672,1887500,0.0,0.0
2025-03-17 00:00:00-04:00,162.25,167.8000030517578,161.60000610351562,166.86000061035156,2279300,0.0,0.0
2025-03-18 00:00:00-04:00,166.55999755859375,168.08999633789062,164.55999755859375,164.8000030517578,1340200,0.0,0.0
2025-03-19 00:00:00-04:00,164.8000030517578,166.00999450683594,162.86000061035156,164.8000030517578,1674500,0.0,0.0
2025-03-20 00:00:00-04:00,164.6300048828125,165.5,162.1999969482422,164.4499969482422,1445800,0.0,0.0
2025-03-21 00:00:00-04:00,163.3000030517578,163.91000366210938,159.91000366210938,162.10000610351562,3094000,0.0,0.0
2025-03-24 00:00:00-04:00,162.5,166.42999267578125,161.69000244140625,166.1199951171875,1300500,0.0,0.0
2025-03-25 00:00:00-04:00,166.2899932861328,168.6999969482422,164.25,165.75999450683594,1661800,0.0,0.0
2025-03-26 00:00:00-04:00,166.19000244140625,168.5500030517578,166.19000244140625,168.4499969482422,1630100,0.0,0.0
2025-03-27 00:00:00-04:00,168.4600067138672,169.55999755859375,165.4600067138672,165.85000610351562,1665700,0.0,0.0
2025-03-28 00:00:00-04:00,166.88999938964844,167.3699951171875,163.11000061035156,164.27999877929688,1309300,0.0,0.0
2025-03-31 00:00:00-04:00,163.6699981689453,166.77999877929688,163.5800018310547,166.0800018310547,2409200,0.0,0.0
2025-04-01 00:00:00-04:00,166.63999938964844,167.5,163.67999267578125,166.47000122070312,1483200,0.0,0.0
2025-04-02 00:00:00-04:00,165.82000732421875,170.86000061035156,165.57000732421875,170.41000366210938,1417900,0.0,0.0
2025-04-03 00:00:00-04:00,163.74000549316406,165.0,151.8800048828125,153.17999267578125,3770000,0.0,0.0
2025-04-04 00:00:00-04:00,147.8800048828125,150.7100067138672,142.75,146.0500030517578,3680100,0.0,0.0
2025-04-07 00:00:00-04:00,140.0,150.52999877929688,138.11000061035156,143.33999633789062,3557400,0.0,0.0
2025-04-08 00:00:00-04:00,148.50999450683594,150.0,138.52999877929688,140.3699951171875,2703600,0.0,0.0
2025-04-09 00:00:00-04:00,139.2100067138672,154.24000549316406,136.33999633789062,153.17999267578125,4323400,0.0,0.0
2025-04-10 00:00:00-04:00,150.0,152.0,143.10000610351562,147.69000244140625,2325500,0.0,0.0
2025-04-11 00:00:00-04:00,146.77000427246094,149.02000427246094,142.3000030517578,148.1999969482422,1713000,0.0,0.0
2025-04-14 00:00:00-04:00,150.97999572753906,151.88999938964844,148.69000244140625,149.8699951171875,1406900,0.0,0.0
2025-04-15 00:00:00-04:00,149.60000610351562,151.74000549316406,148.85000610351562,149.3699951171875,1203500,0.0,0.0
2025-04-16 00:00:00-04:00,149.25,151.22999572753906,146.83999633789062,148.0500030517578,1435900,0.0,0.0
2025-04-17 00:00:00-04:00,149.08999633789062,152.07000732421875,148.8300018310547,150.39999389648438,1267300,0.0,0.0
2025-04-21 00:00:00-04:00,148.3000030517578,148.72999572753906,145.83999633789062,147.1999969482422,1701000,0.0,0.0
2025-04-22 00:00:00-04:00,149.33999633789062,152.17999267578125,148.0,150.7100067138672,1495900,0.0,0.0
2025-04-23 00:00:00-04:00,152.99000549316406,158.3000030517578,152.85000610351562,153.27999877929688,1862300,0.0,0.0
2025-04-24 00:00:00-04:00,152.63999938964844,157.3000030517578,151.83999633789062,156.1999969482422,1696800,0.0,0.0
2025-04-25 00:00:00-04:00,156.3300018310547,157.77000427246094,155.5399932861328,156.66000366210938,1421800,0.0,0.0
2025-04-28 00:00:00-04:00,156.91000366210938,159.02000427246094,156.17999267578125,158.50999450683594,1551700,0.0,0.0
2025-04-29 00:00:00-04:00,157.17999267578125,158.47000122070312,155.3000030517578,156.8000030517578,1284300,0.0,0.0
2025-04-30 00:00:00-04:00,155.47999572753906,157.89999389648438,153.16000366210938,157.3800048828125,2279600,0.0,0.0
2025-05-01 00:00:00-04:00,158.22999572753906,160.85000610351562,157.0,158.8699951171875,1365700,0.0,0.0
2025-05-02 00:00:00-04:00,161.1199951171875,162.42999267578125,159.75999450683594,161.77000427246094,1321300,0.0,0.0
2025-05-05 00:00:00-04:00,160.66000366210938,162.22000122070312,160.30999755859375,160.86000061035156,991100,0.0,0.0
2025-05-06 00:00:00-04:00,159.77999877929688,161.3699951171875,158.25,160.1699981689453,1139400,0.0,0.0
2025-05-07 00:00:00-04:00,160.8800048828125,163.52999877929688,160.57000732421875,161.47000122070312,1629300,0.0,0.0
2025-05-08 00:00:00-04:00,161.89999389648438,164.3699951171875,160.35000610351562,163.00999450683594,1387000,0.0,0.0
2025-05-09 00:00:00-04:00,163.35000610351562,165.08999633789062,162.5,163.19000244140625,1612100,0.0,0.0
2025-05-12 00:00:00-04:00,169.39999389648438,172.13999938964844,169.30999755859375,171.44000244140625,2804900,0.0,0.0
2025-05-13 00:00:00-04:00,167.75,168.0,160.47999572753906,160.8800048828125,3838100,0.0,0.0
2025-05-14 00:00:00-04:00,160.85000610351562,161.90499877929688,158.2100067138672,161.17999267578125,2162792,0.0,0.0
