Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-02 00:00:00-04:00,37.448485394093574,37.721688361916684,37.08746293277158,37.27285385131836,657200,0.0,0.0
2024-10-03 00:00:00-04:00,37.214310717403166,37.23382574785987,36.80450624414684,37.15576934814453,717100,0.0,0.0
2024-10-04 00:00:00-04:00,37.155770787898035,37.21431215942509,36.726447545437644,36.75571823120117,1201700,0.0,0.0
2024-10-07 00:00:00-04:00,36.54105992783268,36.628875706263386,36.31664265453455,36.55081558227539,849000,0.0,0.0
2024-10-08 00:00:00-04:00,36.6386314274354,36.726447206026045,36.258097627579794,36.47275924682617,641300,0.0,0.0
2024-10-09 00:00:00-04:00,36.3947025242764,36.48251831107462,35.887322836343515,36.18980026245117,907400,0.0,0.0
2024-10-10 00:00:00-04:00,36.04342941691681,36.18003460916302,35.711681394254946,35.945858001708984,749000,0.0,0.0
2024-10-11 00:00:00-04:00,36.07270899294624,36.33615631832575,35.97513384163267,36.32639694213867,607300,0.0,0.0
2024-10-14 00:00:00-04:00,36.34591340617044,36.64839080400746,36.160526194528664,36.47275924682617,790100,0.0,0.0
2024-10-15 00:00:00-04:00,36.58008666423116,37.10697756480275,36.48251151811698,36.911834716796875,1284700,0.0,0.0
2024-10-16 00:00:00-04:00,37.1460087638448,38.25833940892267,37.06795236666791,38.15100860595703,1199200,0.0,0.0
2024-10-17 00:00:00-04:00,37.98513516372399,38.11198099226433,37.448484888976566,37.53630065917969,1832000,0.0,0.0
2024-10-18 00:00:00-04:00,37.46800132651701,37.61435846761609,37.23382468980255,37.6046028137207,635200,0.0,0.0
2024-10-21 00:00:00-04:00,37.341148335722565,37.419204718258094,36.74595306518271,36.79473876953125,994400,0.0,0.0
2024-10-22 00:00:00-04:00,36.638629399997605,37.03867820874863,36.55081362626634,36.902076721191406,739300,0.0,0.0
2024-10-23 00:00:00-04:00,36.833771236300834,37.263090673664685,36.80450055619516,37.11673355102539,838700,0.0,0.0
2024-10-24 00:00:00-04:00,37.08746156850335,37.30212316224587,36.833773639444026,36.89231872558594,1119500,0.0,0.0
2024-10-25 00:00:00-04:00,37.05819287767777,37.146008650553526,36.121493781743894,36.15076446533203,1118100,0.0,0.0
2024-10-28 00:00:00-04:00,36.37517739182146,36.667899081282414,36.30687665684347,36.5703239440918,825400,0.0,0.0
2024-10-29 00:00:00-04:00,36.45323896791438,36.63862615286745,36.16052098878967,36.1702766418457,1129300,0.0,0.0
2024-10-30 00:00:00-04:00,36.46300067351428,37.36067351022854,36.3654292383137,36.882564544677734,1352800,0.0,0.0
2024-10-31 00:00:00-04:00,37.051907901501934,37.26727026071797,36.48413950119877,36.493927001953125,1257100,0.123,0.0
2024-11-01 00:00:00-04:00,36.8365521535887,36.8365521535887,36.09257507324219,36.09257507324219,870100,0.0,0.0
2024-11-04 00:00:00-05:00,36.18068275843708,36.65056131882762,35.749961678311465,36.03384780883789,804200,0.0,0.0
2024-11-05 00:00:00-05:00,35.77932636559511,36.40583108554034,35.67164516668027,36.37646484375,509000,0.0,0.0
2024-11-06 00:00:00-05:00,37.14980627563252,37.39453490230433,36.347096678890004,37.17917251586914,2261800,0.0,0.0
2024-11-07 00:00:00-05:00,37.19875147155178,37.2966414290877,36.13173450365519,36.39604187011719,1435200,0.0,0.0
2024-11-08 00:00:00-05:00,36.3275200125863,36.62119363448965,36.00447641450871,36.591827392578125,1156100,0.0,0.0
2024-11-11 00:00:00-05:00,36.523301182199624,37.12043588785009,36.49393120802751,36.53308868408203,737300,0.0,0.0
2024-11-12 00:00:00-05:00,36.26877926446618,36.54287784703493,35.906581967166545,36.01426315307617,891800,0.0,0.0
2024-11-13 00:00:00-05:00,36.229627873191134,36.591828965562605,36.12195040346588,36.35688781738281,1696200,0.0,0.0
2024-11-14 00:00:00-05:00,36.41561746027281,36.45477493360694,35.25070690128667,35.36817932128906,1218900,0.0,0.0
